Rank,Full Name,Title,Birth-Date,Death-Date,Biography,Links,Gender,Dialect,Voice,Region,Location,Appearance,AppearanceBasis,Dress,Signature,Set,Epithet,Cliche,Accent,Glyph
301,Leonardo da Vinci,Polymath,1452,1519,"Leonardo da Vinci was the quintessential 'Renaissance Man,' excelling in art, science, and engineering. His masterpieces like the Mona Lisa redefined artistic technique, while his notebooks contained futuristic designs for flying machines. He represents the height of human creative potential.",https://en.wikipedia.org/wiki/Special:Search?search=Leonardo%20da%20Vinci,male,"Tuscan Italian, curious and luminous",luminous and exalted,Southern Europe,"Vinci, Italy",,,,,,,,,
303,Rembrandt,Artist,1606,1669,"Rembrandt van Rijn was a Dutch Baroque painter and the greatest master of light and shadow in art history. His work is celebrated for its emotional depth and its realistic depiction of the human condition, particularly in his many self-portraits. He is a primary figure of the Dutch Golden Age.",https://en.wikipedia.org/wiki/Special:Search?search=Rembrandt,male,"Dutch, warm and shadowed",melancholy and reflective,Western Europe,"Leiden, Netherlands",,,,,,,,,
304,Vincent van Gogh,Artist,1853,1890,"Vincent van Gogh was a Dutch Post-Impressionist painter whose work is known for its bold color and expressive brushwork. Despite struggling with mental illness and being unknown in his lifetime, his art pioneered the direction of modern expressionism. Masterpieces like 'The Starry Night' are now global icons.",https://en.wikipedia.org/wiki/Special:Search?search=Vincent%20van%20Gogh,male,"Dutch, anguished and luminous",haunted and hollow,Western Europe,"Zundert, Netherlands",,,,,,,,,
305,Pablo Picasso,Artist,1881,1973,"Pablo Picasso was a Spanish artist who co-founded the Cubist movement and revolutionized Western art in the 20th century. His versatile career spanned several styles, including his Blue and Rose periods. He remains the most influential and prolific artist of the modern era.",https://en.wikipedia.org/wiki/Special:Search?search=Pablo%20Picasso,male,"Andalusian Spanish, restless and bold",quick and restless,Southwestern Europe,"Malaga, Spain",,,,,,,,,
306,Salvador Dali,Artist,1904,1989,"Salvador Dalí was a Spanish surrealist painter known for his technical skill and his bizarre, dreamlike imagery. His work, including 'The Persistence of Memory,' explored the subconscious and the irrational. He became a global celebrity, as famous for his eccentric persona as for his imaginative art.",https://en.wikipedia.org/wiki/Special:Search?search=Salvador%20Dali,male,"Catalan Spanish, surreal and flamboyant",playful and mercurial,Southwestern Europe,"Figueres, Catalonia",,,,,,,,,
309,Wolfgang Amadeus Mozart,Composer,1756,1791,"Mozart was a prolific composer of the Classical era, recognized as one of the greatest musical geniuses in history. A child prodigy, he composed over 600 works, including masterpieces in opera and symphony. His music is characterized by its melodic beauty and formal perfection.",https://en.wikipedia.org/wiki/Special:Search?search=Wolfgang%20Amadeus%20Mozart,male,"Austrian-German, brilliant and playful",playful and mercurial,Central Europe,"Salzburg, Austria",,,,,,,,,
311,Richard Wagner,Composer,1813,1883,Richard Wagner was a German composer who revolutionized opera through his concept of the 'Gesamtkunstwerk' (total work of art). His use of leitmotifs and complex chromaticism fundamentally changed the direction of Western music. His 'Ring Cycle' is one of the most ambitious works in cultural history.,https://en.wikipedia.org/wiki/Special:Search?search=Richard%20Wagner,male,"German, grand and thunderous",imperious and proud,Central Europe,"Leipzig, Germany",,,,,,,,,
312,Igor Stravinsky,Composer,1882,1971,"Igor Stravinsky was a Russian-born composer widely regarded as one of the most influential musical figures of the 20th century. His ballet 'The Rite of Spring' famously caused a riot at its premiere, signaling a radical shift toward modernism. He pushed the boundaries of rhythm and harmony.",https://en.wikipedia.org/wiki/Special:Search?search=Igor%20Stravinsky,male,"Russian, modernist and restless",quick and restless,Eastern Europe,"Oranienbaum, Russia",,,,,,,,,
314,Dante Alighieri,Writer,1265,1321,"Dante Alighieri was an Italian poet best known for 'The Divine Comedy,' a masterpiece of world literature. His work established the Tuscan dialect as the standard for the Italian language. His vivid depiction of Hell, Purgatory, and Paradise shaped the Western imagination for centuries.",https://en.wikipedia.org/wiki/Special:Search?search=Dante%20Alighieri,male,"Tuscan Italian, lofty and visionary",luminous and exalted,Southern Europe,"Florence, Italy",,,,,,,,,
314.5,John Milton,Poet,1608,1674,"John Milton was an English poet and polemicist whose epic 'Paradise Lost' stands among the greatest works in the English language. Blind for the last two decades of his life, he dictated its twelve books of blank verse on the fall of man and the war in heaven. He also served the Commonwealth under Cromwell and wrote 'Areopagitica,' a foundational defense of free expression.",https://en.wikipedia.org/wiki/Special:Search?search=John%20Milton,male,"English RP, sonorous and grand",luminous and exalted,Western Europe,"London, England","Long waves of hair parted at the centre and falling to the shoulders; the eyes sightless with a soft distant gaze, pale iris and no hard pupil; the expression calm and set.",photograph,Dark doublet with a white falling-band collar.,"The blindness itself, and a hand where a page should be.",,The Blind Poet,"Blind from 1652 — after that he dictated, and did not read.",#b8893a,🪶
316,Miguel de Cervantes,Writer,1547,1616,"Miguel de Cervantes was a Spanish writer famous for 'Don Quixote,' widely considered the first modern novel. His work satirized the chivalric romances of his time while exploring the nature of reality and idealism. He is the most influential figure in the history of Spanish literature.",https://en.wikipedia.org/wiki/Special:Search?search=Miguel%20de%20Cervantes,male,"Castilian Spanish, wry and humane",ironic and probing,Southwestern Europe,"Alcala de Henares, Spain",,,,,,,,,
317,Leo Tolstoy,Writer,1828,1910,Leo Tolstoy was a Russian writer regarded as one of the greatest novelists of all time. His masterpieces 'War and Peace' and 'Anna Karenina' provide an exhaustive and detailed portrait of 19th-century Russian society. His later work as a moral philosopher influenced Gandhi and Martin Luther King Jr.,https://en.wikipedia.org/wiki/Special:Search?search=Leo%20Tolstoy,male,"Russian, vast and moral",grave and deliberate,Eastern Europe,"Yasnaya Polyana, Russia",,,,,,,,,
318,Fyodor Dostoevsky,Writer,1821,1881,"Fyodor Dostoevsky was a Russian novelist whose work explores the dark and complex depths of the human psyche. Masterpieces like 'Crime and Punishment' and 'The Brothers Karamazov' deal with themes of guilt, faith, and morality. He is a primary figure in world literature and modern psychology.",https://en.wikipedia.org/wiki/Special:Search?search=Fyodor%20Dostoevsky,male,"Russian, feverish and profound",haunted and hollow,Eastern Europe,"Moscow, Russia",,,,,,,,,
319,Victor Hugo,Writer,1802,1885,Victor Hugo was a French writer and a primary figure of the Romantic movement. His novels 'The Hunchback of Notre-Dame' and 'Les Misérables' explore themes of social injustice and human redemption. He was also a prominent political activist and a national hero in France.,https://en.wikipedia.org/wiki/Special:Search?search=Victor%20Hugo,male,"French, romantic and grand",thunderous and prophetic,Western Europe,"Besancon, France",,,,,,,,,
320,Charles Dickens,Writer,1812,1870,Charles Dickens was an English writer and social critic who created some of the world's best-known fictional characters. His novels like 'Oliver Twist' and 'A Tale of Two Cities' highlighted the social inequalities of the Victorian era. He remains one of the most popular and influential novelists in history.,https://en.wikipedia.org/wiki/Special:Search?search=Charles%20Dickens,male,"English RP, vivid and warm",warm and persuasive,Western Europe,"Portsmouth, England",,,,,,,,,
323,James Joyce,Writer,1882,1941,James Joyce was an Irish novelist who revolutionized the modern novel through his use of the stream of consciousness. His masterpiece 'Ulysses' explored the complexities of human experience and national identity with unparalleled linguistic depth. He remains one of the most innovative writers in history.,https://en.wikipedia.org/wiki/Special:Search?search=James%20Joyce,male,"Irish, intricate and musical",ironic and probing,Western Europe,"Dublin, Ireland",,,,,,,,,
324,Virginia Woolf,Writer,1882,1941,"Virginia Woolf was an English writer and a primary pioneer of 20th-century modernism. In novels like 'To the Lighthouse,' she utilized the stream of consciousness to explore the complex interiority of her characters. Her essays remain foundational texts for feminist literary criticism.",https://en.wikipedia.org/wiki/Special:Search?search=Virginia%20Woolf,female,"English RP, luminous and searching",melancholy and reflective,Western Europe,"London, England",,,,,,,,,
325,Gabriel Garcia Marquez,Writer,1927,2014,Gabriel García Márquez was a Colombian novelist who popularized the style of magic realism. His masterpiece 'One Hundred Years of Solitude' is one of the most significant works of the 20th century. His storytelling made him a global literary icon and a voice for the Latin American experience.,https://en.wikipedia.org/wiki/Special:Search?search=Gabriel%20Garcia%20Marquez,male,"Colombian Spanish, magical and warm",tender and lyrical,South America,"Aracataca, Colombia",,,,,,,,,
